"","a1-3","CuLFCFe","p1-4","a1","a2-3","Cu","LFCFe","Fe","p1","p2-4"
"CG6126",484.907378104409,200.52211886085,144.386405567651,729.700309024931,831.287672639541,117.757568877355,370.901299958262,549.66757792294,449.634163931319,532.778175760562
"Zip89B",652.419300975473,278.01508905198,405.927501589173,588.035013429184,603.315898590875,70.5209269265725,586.299447977781,1826.30565325769,1569.49355942965,713.390067542908
"CG6901",225.416699503785,9186.70631764892,91.5229811370104,124.565965871496,367.001663746176,11626.0480170201,3487.82718280441,3571.43459255033,130.864906176082,38.1467724516435
"CG17929",175.500537286136,5831.50943875419,57.8598922443442,77.5721879770209,235.55709218143,6246.00864482919,1055.082311203,1856.20117060232,72.7568844376529,25.8474865687022
"CG17930",351.07867322488,9064.57069254225,87.0253004943817,197.11066171585,631.832251450764,12440.2044234952,3787.04712915682,4602.35345664865,135.90947055179,76.6690429890647
"pad",70.1555601376961,95.2860038070449,101.51678863818,86.7594568597401,74.2880667353308,96.8442165713258,100.531525118105,66.227914780571,107.252850193731,67.0720830527684
"CG14879",800.704800023976,1785.27261625915,1027.35182078632,1486.44919215155,968.453478299723,1534.63946602889,1648.9575155115,1436.11716701886,759.440162036425,746.692978588315
"CG10311",79.8466826587235,58.3933825542851,48.2366011669319,179.659641649514,40.0561411264358,70.8022720714256,78.2416516859493,49.7456677303269,22.9533940651161,37.9016039429995
"CG17931",65.2366541512859,79.482897497698,42.014550735476,65.6756139027984,54.4876879444426,89.0301083570467,67.2476217898269,64.4167348308134,56.7199548576208,40.2913003491301
"CG14880",1.88730138399931,0,0.402261468325415,11.2357412051577,0,0,0.594547372830693,0,0.241587585630137,1.67698657993032
"CG10317",0,0,0,0,0,0,0,0,0,0
"CG17565",842.889362998714,789.445936781146,989.11510143375,851.075313584263,1044.73591329434,890.212680193379,976.556219199427,983.171590878652,838.671994029219,1094.03585844002
"CG14881",66.6645574762625,81.8174684113689,51.0997004096504,74.7266521728839,70.0683607171413,84.6974326653776,79.7472104702734,61.1704200918681,72.3187589447559,70.4304277976023
"mRpS33",105.598249758374,143.889955766596,155.624446131547,191.035287866747,203.645365322119,145.819813911763,177.831036765792,172.098474435711,185.158178521329,149.881328515257
"ema",1125.21427801001,1129.06767901915,941.581702124496,1217.99586630685,1102.26010209654,1145.52230616985,928.08195243636,962.434334333781,898.822918630564,913.919426152284
"CG14894",371.710842370512,502.459741668823,471.455458696937,618.066438780592,546.387863000531,572.148545708357,580.680108758463,561.938886440695,614.458399935787,585.563394533947
"CG14882",82.7227092377982,92.81143062479,82.3736336308403,112.267403203394,77.7643552283654,87.6119356071975,130.758254510029,62.3226120715406,121.307563282347,64.7325606011295
"CG10405",187.39444614902,2.90265812152771,2.31330685478036,501.184938938557,15.2792208195077,5.000176919108,6.4639643465758,2.24412654464633,0.830822176195706,4.20773640934317
"CG14883",609.137833872056,834.439639933625,724.87769427638,636.692693335979,579.649533912783,928.712026383548,741.047648871777,783.618235049354,636.455982311859,731.371525196641
"Gyc-89Da",0,0,0,0,1.51007408566242,0,0.238061987745129,0,0,0
"Gyc-89Db",0,0,0,0,0.50335802855414,0,0,0,0,0
"CG14898",34.2619418906162,70.1047912258213,45.1519416468582,58.4925267071014,62.8317121424999,77.9746421881007,68.4379317285525,72.523410992499,67.3777359249464,64.8333319847872
"Der-2",1315.82457890543,1111.50814189175,1281.84769299476,1706.42607132024,1589.21273886383,1154.49218676815,1463.25776375239,1323.60774231941,1519.79402038565,1524.91383630945
"Cad89D",0,0.336599733829244,0.615909585425872,2.75278034941262,0.687135532703764,4.73369872513312,1.40139941753115,2.90574165466404,2.81356599662173,3.16591915390242
"Gr89a",33.3114493110267,88.0024502736941,99.6184987834706,86.3684584592637,91.8885914224475,164.13613919615,110.234476018584,84.2023914825541,118.083248693285,149.712872991077
"CG14891",0,0.462974948055088,0.855929007708845,2.81081863638264,1.98774424104137,3.02406063388038,2.59049416319254,0.571328243766639,1.46895852591105,3.60033877815337
"CG14903",132.372988891455,166.250726748948,164.476008699607,216.702572163074,225.336034402614,259.998007544125,208.558539418658,207.795318941132,173.828968157378,176.749207389732
"CG14892",0.877432407627821,0,2.40870759737471,1.2522167837769,0,0.549829206160069,0.238061987745129,0,0,3.24943680684213
"CG12783",0,0.904686941686032,0,0.562163727276527,0,1.86956678900507,2.02291929930147,1.26779959654837,0.844069798986519,0
"CG17562",7.26873652436413,1.2822458033349,0.804522936650831,3.45026528250186,0,9.41430178652111,5.52459505353297,2.75948366934973,0.241587585630137,9.45767799512306
"CG17560",39.2817975536871,9.60753069278108,2.10318341095066,6.0825881792795,10.3980671417896,56.9234707482226,23.5384156054761,13.3802620937069,2.50571415137793,43.3474646156921
"CG14893",0,0,0,0,1.00671605710828,0.403651957730248,0,0,0,0
"CG14905",0,0.231487474027544,0.247068768824502,0,0,0,0,0,0,0
"CG10326",278.689704104905,488.653327691164,293.449250618278,344.664044426017,236.048962899835,523.53716037744,469.840563948184,335.6503397425,388.6055862629,321.194755805645
"CG10324",152.147166881251,112.11333091135,141.195292962551,123.591113129446,125.790163019648,120.204939112947,134.94317985314,125.406078363577,149.832685368775,148.344399718492
"CG14907",733.809042365353,947.170240278561,943.545024111789,1511.4741972184,1799.53883642783,1365.07578508587,1272.2881342635,1003.84663370692,1141.73443461276,1521.2988623731
"VhaM9.7-d",0,0.336599733829244,0,0,0,0,0,0,0,0
"CG18622",661.282781872485,1185.40862677055,370.609682753434,494.141843599876,452.959020379676,1176.78002001936,664.487978405636,875.426830415541,481.761134294371,566.601611229976
"CG3678",195.257900405821,154.604265748506,184.092025716274,269.335902081386,243.202493536634,192.532483066751,225.771498801449,232.428787246054,219.640447762585,200.935389993135
"CG17556",133.720581607814,105.857938237178,124.450893160173,168.322789087378,175.777474619784,126.915378390562,155.329602396854,137.572769720594,148.505071283766,140.481388863517
"CG3534",311.158908103189,463.417969532307,466.305660493908,471.380285837338,391.009717256548,497.969555107947,374.444513530411,537.669285414186,389.183628953446,644.339702141982
"Irc",54.0194290054315,250.722633524153,156.59670314827,360.836848441679,166.180467958224,309.031866294014,288.985399907731,215.362516589948,117.420052227533,312.992469719148
"CG8907",10728.2223244437,13937.5545235626,12414.5796503054,8956.91576913514,9024.97962195604,16207.8743150336,7834.5584182544,9444.78093832679,7189.09005163632,10745.6592855524
"AdSL",552.673125405631,533.032838522732,601.301433027179,631.44098725094,538.029698436463,692.593865272808,715.597764492178,609.83576498273,655.943835430754,635.707799215443
"CG5225",0,0,0.247068768824502,0,1.51007408566242,0,0,0,0.166164435239141,0
"CG4009",36.5699895792303,487.386196458772,15.9317413602449,1.38010611300074,12.7492083516242,6.37474993450817,2996.49209954234,11.6242009678973,13.8405498839985,2137.59472072605
"CG18213",36.8988631684755,71.1949196047247,60.0536013942325,77.5578423943722,43.2608235789606,63.1453504575828,130.93669889057,52.169287016323,147.415640255342,62.1704594570117
"CG5220",272.589126536259,278.57348764079,283.599920517022,292.743961749183,292.591441994605,259.8146412105,334.956263032235,254.785937572472,321.333280921138,276.518383369818
"CG3995",138.525063711845,122.510869336211,137.15579023796,141.184668731771,118.201834817681,136.814082412355,186.164035161732,170.69804521339,143.861304353642,146.973694831936
"Ns1",788.94202315954,977.045971676685,706.57062716927,653.461164448499,542.179517412379,869.914252204101,683.520440070437,586.298640712063,623.406877774918,534.560966093065
"mRpS11",165.453973482548,412.806765747074,239.079305846893,270.385504914914,278.001992520837,425.338853758857,306.72528817826,356.665960738409,302.312269380345,249.586029280316
"Keap1",1797.8367936866,634.006707551076,1078.42908554327,457.066395116886,808.547705241975,475.917289792129,420.799294064201,646.350350208607,783.638080771955,888.165026002754
"kuk",113.622744371332,250.929323175006,146.460539997779,312.420569473884,155.549287865767,142.8443285334,572.008621489517,216.051033586153,640.457030429908,233.940356265525
"cal1",504.31085250209,447.199746950031,366.970221731039,364.113028100959,295.784415676117,329.048608740668,410.372953072252,309.414708171929,616.137176645074,327.530563862868
"CG17477",2.74379957979207,0.231487474027544,453.002888723282,3.02790510351698,0.637460417581212,1.31722183162865,1.16333742978603,7.08437874429145,15.7763840199623,1040.52354135097
"CG17475",58.5546878810773,15.9102156205794,11826.6057222329,25.8131029954661,2.22119686031355,25.9053552509767,11.8020120441144,738.673306532684,218.398747017202,24143.2944636989
"CG4053",0.78394273708345,1.63354310045646,3511.7917793275,7.59506596398303,0,3.60061675627916,4.12319563600181,20.7537981460552,45.9243872819232,5482.19614876425
"CG5246",6887.62129354891,212.477324804658,3213.20911616348,731.252276092376,6552.31940828431,385.35138374353,1388.25165222201,535.857239112725,2506.90323309243,7069.38047768414
"CG5255",66.9079916886624,1.00979920148773,3.13933988403592,1.2522167837769,33.9958199337621,1.03979147733226,1.65234006321396,0.836399150439847,0.855273055770593,5.51913293993884
"CG5265",0,0,0.896399005974418,0,1.00671605710828,0.412371904620052,0,0.209099787609962,0,1.35186391817585
"TwdlW",3.22926061887817,2.66460525636834,5.08246938290789,4.71439628534656,4.52852162575944,5.10247089530415,6.34432575617111,2.24412654464633,5.0205610478736,10.178154783255
"m-cup",933.302667307413,633.863696798372,991.391256912377,822.96294926931,790.843612088091,786.400977528305,931.52475938355,740.897306883314,974.617824255231,1038.74458627773
"CG5285",5.82794928125162,8.03663994497049,13.5148870383317,20.536542982843,11.8237139535475,9.1865621892974,23.7989927059001,7.38326257155048,18.5835785321002,7.43336906528674
"CG5292",208.87043914177,209.354051451969,230.796998358169,324.40301743357,193.31322283068,196.754144835334,273.735372856625,205.662320008471,212.199974417716,192.768665304498
"Mur89F",0.391971368541725,0.694462422082631,1.63760531244792,0.542817631619855,4.93252942406848,0,1.07067134832095,0.181114228078339,0.57391645610842,0.2973509684547
"beat-IIb",2.06381361917053,0,0.243544095553738,0,0.981028183933094,0,0.714185963235387,0.418199575219924,0,2.25026467068015
"beat-IIa",1.09289154099833,1.41518640869257,13.8859159888968,0.690053056500372,0.343567766351882,0.50991791616815,4.71895820189676,0.96154225945494,1.65957384072508,14.1272350261058
"Brf",378.430202978363,487.035440437941,435.794464084906,339.252945680165,405.576318888215,492.838823981174,461.121386123809,395.878240723494,357.962177400826,322.322908407997
"Sur-8",1639.60193229936,4588.4714005494,1374.55417508945,1351.69798733176,1915.7129291348,6041.39882750154,2363.84781479417,2607.0922838431,1073.36013293206,1028.14543173124
"CG17283",0,0,0.247068768824502,0,0,0,0,0.181114228078339,0,0
"CG5860",0,0,0,0,0,0,0,0,0,0
"CG5863",3.8291455403437,4.40825922672967,0.36884081660137,5.74952660198912,2.30562413421807,1.89824238089083,7.54751435283443,4.77972573774308,1.14783291221684,0
"CG5866",0,0,0,0,0,0,0.581668714893013,0,0.57391645610842,1.6984104260899
"CG14332",0,0,0,0,0,0,0,0,0,0
"CG14331",0,0,0,0,0.50335802855414,0,0,0,0,0
"CG5873",0.700920172456608,0.568087207856788,0.494137537649003,0,0,0,0,0,0,1.1037084891805
"CG14330",0,0,0,0.562163727276527,0,0.137457301540017,0.238061987745129,0.181114228078339,0,0
"CG5823",2066.89820302433,1393.23562723098,1525.36462184888,1472.7157436443,1489.6969347525,1315.70423623329,1468.3030947248,1434.78729241046,1370.37992287666,1545.37699804742
"P5cr-2",43.1421348423224,21.6328413660786,14.0819407396434,26.0376213391893,20.9784068040837,22.6258643172302,24.5470389604643,20.014594214073,11.2499630136695,13.3869216294765
"Prx3",577.972840026705,943.060397029559,849.487572512826,697.109462816893,942.607531336286,1033.89557128914,807.918938811494,868.24448994337,1008.68038172994,1144.50801481876
"CG7587",0,0,0,0,0,0,0,0,0,0
"sll",348.90052129766,335.24149991766,338.54432376721,491.615012938771,331.655994238311,354.414994875596,342.085266079519,282.533935520129,329.687775645146,354.175743183213
"CG14329",0,0.336599733829244,0.247068768824502,0,0,0,0.238061987745129,0,0,0
"CG14327",0,0.469540339186915,0,2.17127052647942,0,0,0,0,0,0
"CG14324",0.485461039086097,0.462974948055088,0.494137537649003,1.77568831974008,4.10959087110982,0,0,1.11467092800166,0.166164435239141,0
"CG14326",1.45638311725829,0,0,1.68649118182958,1.61848860151431,0,0.238061987745129,0.390214015688301,0.241587585630137,0.24815542899535
"CG14323",0,0.231487474027544,0,1.68649118182958,1.27492083516242,0,0,0,0,0
"AttD",4.60262117150962,110.934298059523,15.6710522209574,182.516062416035,118.459257537989,116.559697980553,193.512867235722,71.0845680722263,18.0523523001426,50.8572448698712
"CG14325",0,0,0,0.542817631619855,0,0,0,0.181114228078339,0.241587585630137,0
"CG14322",417.053577491647,336.019183369641,322.449021662703,282.111721605373,308.884189966587,296.824944480659,287.265140080993,214.469557708149,275.459675004123,224.013088479813
"CG7523",989.331807478305,893.860573070219,819.096026784958,901.956580693403,870.186550238945,984.372701489113,783.574436969273,1029.63530378232,716.218127925312,861.015501517085
"alt",4047.27658437979,4184.60103452798,5325.5655266784,7747.85723361335,7719.62608942764,3563.46102538421,6982.55846688668,7116.39591269335,5175.32322788919,5328.63998354378
"CG7655",112.75548392583,151.902607168292,124.678624154274,133.112153835943,138.967757706694,107.748360816359,152.375246600417,192.176762747194,138.387727630495,143.016713954452
"Atg8b",0,0,0,0,0,0,0,0,0,0
"CG14321",1.09289154099833,1.72395779696585,0.608860238884344,0,0,0.137457301540017,3.77958890885393,1.04549893804981,0,0.496310857990699
"TyrRII",26.9695591984072,28.960023058657,35.0260246673874,10.6423171631567,19.4734346121047,23.3685533330547,26.0023833958747,30.4023398075254,19.3498901369063,29.3815775462098
"TyrR",1774.28793523173,930.791455455681,1607.10836658989,2251.90996082678,1912.9795485621,500.757684731181,901.609560161787,1716.59970667881,1705.76740651483,934.401161799282
"CG7713",29.9938277898324,54.105937657891,37.8446396968929,32.823608138622,30.1032537419387,67.6569081634942,68.5978248618309,36.5790607670688,58.1058156877006,49.7289563878002
"CG7379",501.197299156175,552.262070347939,418.898020412239,423.121148523001,445.965815423181,497.60673968451,399.290617458435,472.106854717338,433.724564075294,388.346219742572
"CG17803",17.6294634744258,18.3371982821904,28.8822411538486,21.3931775598805,26.524409403786,21.7086059988747,14.6740649411221,20.4488128271771,19.4561879426751,21.9733972964435
"CG17806",83.9612164094675,78.3678540330237,89.2341898992672,94.6907368626915,93.2439771395912,67.2955128822374,89.5711853337662,59.988040219193,91.3976188946721,84.2724170554974
"CG17802",73.411598019351,73.1247658469177,87.5666886083661,70.9654180152903,54.8899951115239,53.7387090977606,117.991115856997,45.1810224993368,116.274683747113,76.2905546724093
"CG17801",1.26940377616955,5.76935572533896,2.02929276096105,0.690053056500372,0.981028183933094,11.5860025394666,5.92336199162435,0.599313803298263,2.32011670400857,2.06855851186212
"CG7357",330.962489737441,466.323220349407,536.169852215584,285.411918011513,300.57659274526,482.882222802879,459.059740695847,394.717440884746,577.989219705113,582.327871066645
"CG18012",1858.77677624774,1414.38557554442,1505.24190402289,1637.50088912491,1373.81290157505,1198.15931120292,1262.4699649516,1286.85067306748,1073.17092695773,1243.99396154658
"CG12347",0,0,0,0,0,0,0,0,0,0.2973509684547
"CG7785",132.155617659118,400.929160873029,177.230139530571,140.478219113724,140.047183696239,512.698349822763,221.566829090879,233.258474154711,201.183872152917,203.082115054423
"CG7794",6.39643288496456,6.07156172248041,4.1205656127924,5.1099784920859,0.981028183933094,9.13395897017392,3.76792544398051,6.60387786235209,1.4536403914539,4.75741292223482
"CG14317",0,0,0.243544095553738,0,0,0,0,0,0,0
"CG14316",0,0,0,0,0,0,0,0,0,0
"CG14315",0,0,0,0,0,0,0,0,0,0
"CG7218",896.154843199101,731.795281668367,852.094236510466,914.587103456015,889.530823193773,713.078060019703,760.024846364693,822.989986739557,794.450390254891,882.611580594856
"Prx5",0,0,0,0,0,0,0,0,0,0
"CG7215",0,0,0,0,0,0,0,0,0,0
"CG7208",8.9793161037312,36.2825823728944,6.32048630564443,90.3859026008942,8.63055319490764,27.8528170471581,147.513806279063,15.0801559900288,112.595754933276,41.0216884842314
"Arp5",179.347781087174,179.848428949393,215.334849311374,198.075621980042,200.499813565489,181.154661190346,206.888204655931,210.945207653233,205.125547371842,189.876291864643
"CG12321",422.194859483491,302.314499355502,383.149034432131,492.560757808779,420.843261236788,372.646027161052,421.532684854938,395.978490570538,471.426848273085,596.292480132541
"MED17",216.687020201804,266.67193718895,233.339015290403,210.594738819918,208.693690159243,296.628378787274,251.614477529814,290.745929865022,241.08293438269,239.328359940201
"CG14313",0.485461039086097,0.701027813214459,0.737681633202741,1.62845289485956,2.99446029814966,1.09965841232014,3.88634884132094,0.627299362829886,1.59535394711815,2.33813778701705
"CG14314",1.57835258008443,1.05075832930736,1.35006654535785,4.5284686691527,1.8536418520143,3.17052142009485,6.26696871877223,0.627299362829886,3.01334020221309,3.4783461213765
"CG7988",62.5990185907132,39.7763777400039,49.3380232428482,31.9150372704022,40.4533463998335,31.1752274667346,36.3478358115144,32.6956044569768,36.8848451834475,52.2573259124741
"CG7183",171.206236210158,144.085560687652,161.142476767838,175.776330385976,156.956610458729,131.876759521234,151.624855049498,170.211442839832,184.296450733332,173.314706807809
"mTerf5",317.206161895456,287.513546013435,300.571226753983,299.315710151808,278.327057663634,314.939141582505,332.422956090118,261.869124719858,328.984250144692,339.295888090702
"Non3",255.433942712288,259.342802149439,276.792341423244,233.04646927944,232.603081448949,235.853130278618,317.456220432982,210.075382719695,282.041927937444,268.634963740903
"CG7168",145.696400793402,141.307268765867,146.230477564935,179.146754451817,167.377916635871,147.072704381541,168.17036741832,134.839846234472,149.83480817176,176.314011923489
"CG7156",88.9482633690722,101.717569235647,100.833543610603,119.575430194205,64.4851485503789,94.541149539464,118.798949898311,68.7932743780167,156.298390785396,79.0494368708558
"CG18598",0,0,0,0,0,0,0,0,0,0
"CG12320",80.5006912136121,76.9597069903626,66.8936220563816,69.3088572673842,76.8637919264135,74.949805571814,65.6467963583637,74.5660073697942,68.806951582485,59.864263478736
"CG18599",16.5075874278934,12.0395779661878,20.722049924795,9.84372087308914,19.5064861396589,12.3905071659261,10.2588622994959,9.33715081698759,9.77391610864743,19.409118420627
"Vps39",410.964455275709,407.091401298789,444.733665162115,369.861702903379,390.050218906284,432.095447064239,380.579135180387,397.187500881028,393.735799089506,378.430872912658
"CG7142",211.089659635617,1243.89377327784,584.591557876553,412.953040985072,296.736907283432,1949.83506632734,727.495984236008,392.395904574054,457.661854948356,696.236383145104
"CG14312",1.6718422506288,0.476105730318743,1.29161112775831,3.30302985762134,1.27492083516242,1.36585306851037,0.581668714893013,9.83699173040877,1.46484364823797,1.04181725544075
"CG8064",350.927385691928,388.043928817792,317.600487647811,187.837735625955,227.637891792492,326.107148872932,270.967224057092,256.800357363173,236.98184187377,188.746805169415
"CG7131",41.3977371329843,26.7414658702959,32.1733765528111,18.9735602515423,25.4787831483898,35.750549458928,22.0069293257311,32.3836731169179,22.9323934599063,21.3683799699927
"CG18600",300.136417448331,283.335273481396,277.742707906277,281.163041820099,214.482583716165,250.111918367259,335.460722816407,176.93934246888,271.250236852955,229.914121234942
"CG7126",0,0,0,0,0,0.254958958084075,0,0,0,0
"PKD",90.8922291938437,663.211892251311,72.4430106741256,77.0288630264811,41.7118392950102,830.267126215999,148.384483122985,125.355278420878,8.38542474623164,107.676620661534
"CG15803",34.4535452866808,28.2083371644338,27.5440851676101,19.822661488207,18.454253006934,26.9362389774217,17.5860540947799,18.3194466876529,7.42318928138416,28.4482641861888
"hmw",0,0.462974948055088,0,0,2.01343211421656,0,0,0.209099787609962,0.281356599662173,0
"WRNexo",24.7112206577012,106.142302774827,104.379749173145,161.594261029899,116.374067915969,74.5513940233535,284.321375597969,168.727323303928,348.539907235385,156.058236717426
"Nup43",90.3763762635097,131.586979579076,130.053632224603,127.997504692654,146.169262827388,127.873929598987,200.843665529539,143.62586113429,197.388133025494,146.45020387819
"CG7675",4.77400463845258,21.8336429023152,2.02929276096105,15.8889467418563,8.97412096125953,11.6931576533606,8.93725030549217,2.28531297506656,71.2185330119692,31.4342842170606
"CG14309",9.82072313863054,1289.65067961207,17.3951940675311,1024.77726933262,7.88467826147454,7.04236433499695,11.6977675875487,4.12320646614038,90.2037714014737,32.8186643164382
"cona",0,3.30997637847086,0,0,0,1.27479479042037,0,0,0.281356599662173,0
"Vha100-4",628.626070929192,41611.4011654941,254.466111568754,632.05979469276,1139.07110922232,64886.5528239156,848.415666370548,590.481872617925,370.904614110233,237.844603053366
"CG12333",221.290565225488,296.590284531779,213.339473365844,241.215613189768,197.205040815909,360.317527073335,233.987760451089,274.514308334598,215.783806947332,225.754751744303
"CG7685",76.4535841533491,77.2865417693103,75.1849457053876,118.310476629479,80.7610772872106,82.8751540552787,84.8170665577036,99.5889581677651,86.5829651504101,91.6327692053415
"CG10864",22.2839154622707,6.07312850350907,10.6810713407198,2.5044335675538,10.5654167059535,7.31079120461888,4.28268539328381,6.27140981054443,5.45162257208262,6.36378011654622
"CG7691",0,0,0.247068768824502,0,0,0,0,0,0,0
"CG7694",63.8111676385279,69.626456178747,64.7061014643255,108.341714497492,127.550313312151,110.592027223607,83.7171624938601,86.6932494722343,72.5877186200797,85.9886717063417
"CG14304",0,0.574652598988616,0.121772047776869,0,0.687135532703764,1.7295937362487,1.30873333606608,0.209099787609962,1.01023423422566,0.2973509684547
"CG14305",0,0,0.247068768824502,0,0,0,0,0,0.483175171260275,0.551854244590248
"CG7695",11.7001837983918,4.08635705619274,0.243544095553738,13.3787009510226,90.6684046418998,30.405886165619,20.2642684774077,1.04549893804981,1.79008413960526,0.496310857990699
"CG14301",69.636700107561,1.42831719095623,120.53831895253,11.5033326188892,41.7630279642334,1.30598613352249,10.5717658487386,0.181114228078339,31.114249021843,60.3783830078027
"CG7702",2383.66911294775,3429.57551988237,1823.7241781128,2086.76502805577,3166.46547477604,4911.26322524654,2470.6800548821,2874.21667028343,1787.22043354268,2403.17004426335
"CG7705",654.708386151732,728.182515611665,597.685473921265,486.192750309637,601.387216482084,924.451046409895,568.269540580289,519.08980088822,517.335550041026,579.624954625964
"CG7706",202.381526012766,175.340056072965,211.272499954871,196.35766755592,207.344163112834,172.788303752478,200.549568496877,173.972611876878,204.475330921231,185.259730896159
"CG7708",7.6008267828715,7.82141681526392,13.6064010546751,4.50912257349603,7.88883630098052,0.658610915814323,12.8505716557527,22.4792465724005,6.96446498969877,6.32966057610624
"Muc91C",0,0,0.494137537649003,0,0.50335802855414,0,0,0,0,0.24815542899535
"CG14300",1.09289154099833,0,0,3.40414121459964,0,0,0,0,0,0
"CG7714",0.700920172456608,3.23112568319647,6.02201146576192,7.30802699081086,3.12856268717673,10.634753589008,1.65234006321396,5.62245507583912,0.649339606499416,9.90619520336106
"CG7715",0.391971368541725,0.231487474027544,0.247068768824502,2.79147254072596,0.637460417581212,0.403651957730248,0,0.627299362829886,0.166164435239141,1.24077714497675
"CG14302",0.700920172456608,2.07525509408741,2.24646555133227,12.227696988008,3.9258133669602,4.74745017445563,2.47207076585211,1.50488494368996,1.97658457674621,5.13390885514724
"CG7718",132.475033568951,135.51258998155,141.950837123418,228.814294040925,199.186926386216,114.652190890363,193.945455384482,124.317846846327,215.441363904985,205.355189339393
"CG14299",3120.97230174083,2419.78787648876,2292.13899018624,4665.51034028308,2245.83199828553,2123.50190881532,1693.24234659763,2363.75467387935,2102.00014516354,1929.38144292344
"CG7720",3174.93774834905,47.6824383997571,128.983852167675,24061.3616572803,1456.58128191418,183.446858052604,26.1312550650243,5.68529687813477,21.0232145190089,112.425324863992
"CG18208",142.544110118748,12.2138419680747,7.67274098496603,270.6571435783,137.701544245709,12.1909507159665,10.7208924239842,13.724887694225,0.996986611434848,7.35005398538742
"CG14298",1.36289344671392,0.952211460637486,0.243544095553738,0,0,1.15729313387632,0.714185963235387,2.7314981098181,0.332328870478283,0.496310857990699
"CG14297",1.36289344671392,0.80614007301616,0.247068768824502,0,0,0.254958958084075,0.238061987745129,0,0.166164435239141,0
"CG14294",0,0,0,0,0,0,0,0,0,0
"CG14292",308.842600551414,540.831365830095,4.89519257098995,381.965557811818,544.826761407578,30.8623502493097,32.6289095233833,9.50734184559673,13.2704314821208,123.886310313957
"EndoA",1532.6921451098,1417.69154585698,1411.74092709539,1329.30277696968,1515.49076623153,1479.13498134471,1305.43891964995,1430.92496082767,1213.95194402521,1425.41867596186
"CG14291",8.52767319461615,7.31248412928604,12.8047903579483,41.364505817553,19.2771915598927,22.4968434247953,17.9119213917331,6.90785752802612,10.7596994632982,11.8017757082843
"Mpc1",2685.60137055075,968.163060440346,1347.77769687265,2001.72567806283,2037.64926591896,958.020623079424,1107.65990826587,1185.65667486791,1937.67822761002,1283.71620118162
"CG12269",0.78394273708345,0.336599733829244,0.734156959931977,1.2522167837769,0.846925794906022,1.22839576697035,1.42715673340652,1.50488494368996,1.41387137742186,1.4889325739721
"Smu1",154.917239010567,124.29788745903,153.31077262676,199.104838609621,176.267049193758,136.189253221807,200.186518680701,149.789800946045,176.459962499387,172.690459488473
"CG6005",259.988578445108,319.874522420859,238.817065470106,226.59384844865,298.001811408354,338.436811541781,297.014426554742,276.549918339547,267.738858783056,306.635699051135
"CG14286",98.7867040502756,120.255447384831,116.716896190297,100.810600507543,129.027335870259,110.952702503823,160.480205831557,147.316045667593,132.521872159657,108.654554299492
"CG14285",12.5228638642135,10.7951577286152,19.7648844755871,8.39366225405057,6.25542474312563,9.89157212856174,8.03773217932663,7.23295206999937,6.4058666680475,13.0786647774441
"CG6013",199.398411562298,251.46015579612,210.676641031073,219.102843375755,259.364344734463,270.088131340884,277.960297473292,260.323093696914,241.166508851448,239.562992157669
"CG6026",1.40184034491322,24.0177720937411,0.615909585425872,2.17127052647942,1.00671605710828,14.706720029439,5.10120090285769,13.2545784891156,0.166164435239141,2.20741697836099
"mRpL55",90.8508654834259,228.800036408861,151.66222461949,169.410160086554,201.34559128818,196.541839264558,198.627889712471,237.222757176864,223.665511355124,175.174613881291
"CG6040",459.737388096068,918.453506148969,77.9827951613578,163.376544045503,146.32718262406,1417.97742424023,98.4301186781136,156.853879440178,95.5768452585336,63.4088735223343
"Cyp12a5",4928.17748797915,2803.70139974506,5456.30627503223,4312.26594914005,3523.48835256042,2195.87853512357,3307.26811328037,2980.23782296769,5488.74161675356,7757.22494327075
"Cyp12a4",26421.5240034886,23183.3292792896,13078.3457227264,17234.7449307972,17520.5976172835,20555.9066622831,15750.6045988276,22786.1480486262,19952.3864463528,18841.5195084161
"CG5835",434.778109170991,5568.78188985122,1521.89474142971,168.792806142634,538.291414646844,3342.24387411902,5262.78559504838,11150.7342872312,3083.54816275373,1210.87349805181
"CG11779",696.394937733839,1032.23798379536,850.56645443248,891.008110626674,935.574014349064,1025.89809919449,797.78802920144,672.835726904884,912.962249527535,768.420783901441
"CG14282",0,0,0.121772047776869,0,0,0,0,0,0,0
"CG5555",552.364557319837,593.030359606639,646.767890010608,508.134760651985,537.328753635899,632.543899521786,630.118048675858,742.565856557532,747.022885617853,751.756382298443
"CG11703",0,0,0,1.38010611300074,0,0.137457301540017,0,0,0,0
"CG5250",0,0.238052865159372,0,0,0,0,0,0,0,0.992621715981399
"CG3773",116.005174043291,115.475101881456,118.085922641316,124.141464101438,134.584860163846,145.859403121868,158.330930339008,170.482806265187,137.213850099964,128.640530432274
"unc79",63.1311816779063,55.2059852922559,44.78360159099,32.2482003114766,53.5761640780735,46.990931473055,30.8691678901801,45.2434822475065,28.1167838992295,32.5280480126109
"CG5217",0,0,0.247068768824502,0,0,0,0,0,0,0
"CG14280",1.5678854741669,1.98983900768119,4.25777289295934,0,0.846925794906022,0.953481163890317,5.31350557472746,3.70218872392485,4.41898182428881,0.772237980285824
"CG3581",0.700920172456608,0,0.402261468325415,0,0,0.137457301540017,0,0,0,0
